Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,fake,10000,0.8827361563517915,0.9438943894389439,0.9081272084805654,0.9673202614379085,0.98,0.9966777408637874
real,real,10000,0.981651376146789,0.9428571428571428,0.9819819819819819,0.9482758620689655,0.9848484848484849,1.0
real,fake,10000,0.033783783783783786,0.0,0.07876712328767123,0.01904761904761905,0.0,0.3575949367088608
fake,real,10000,1.0,0.9428571428571428,0.0,0.0,1.0,1.0
fake,fake,10000,0.4966216216216216,0.4827586206896552,0.523972602739726,0.5174603174603175,0.6151202749140894,0.5031645569620253
real,real,10000,0.9743589743589743,0.9596774193548387,0.9896907216494846,0.990909090909091,0.9848484848484849,1.0
real,fake,10000,0.013289036544850499,0.0,0.03618421052631579,0.024242424242424242,0.0,0.336996336996337
fake,real,10000,0.05128205128205128,0.0,0.7525773195876289,0.0,1.0,0.0
fake,fake,10000,0.4119601328903654,0.44966442953020136,0.5756578947368421,0.48484848484848486,0.5714285714285714,0.5457875457875457
real,real,10000,0.9636363636363636,0.9803921568627451,0.967741935483871,0.984,1.0,1.0
real,fake,10000,0.0033444816053511705,0.06338028169014084,0.109375,0.016556291390728478,0.003278688524590164,0.4103448275862069
fake,real,10000,0.0,0.0,1.0,1.0,1.0,0.0
fake,fake,10000,0.4280936454849498,0.5598591549295775,0.51875,0.4271523178807947,0.5508196721311476,0.5
real,real,10000,0.9652173913043478,0.954954954954955,0.98,0.9844961240310077,0.9774436090225563,1.0
real,fake,10000,0.7913907284768212,0.7224080267558528,0.8712871287128713,0.962457337883959,0.9025157232704403,1.0
fake,real,10000,0.9652173913043478,0.9369369369369369,0.85,0.9457364341085271,0.9774436090225563,1.0
fake,fake,10000,0.9602649006622517,0.8996655518394648,0.9306930693069307,0.9829351535836177,0.9748427672955975,1.0
real,real,10000,1.0,1.0,0.9696969696969697,0.9818181818181818,0.9508196721311475,1.0
real,fake,10000,0.06382978723404255,0.0,0.05514705882352941,0.010169491525423728,0.003401360544217687,0.3779264214046823
fake,real,10000,1.0,0.0,0.7171717171717171,1.0,0.0,1.0
fake,fake,10000,0.5379939209726444,0.42765273311897106,0.5404411764705882,0.5084745762711864,0.5782312925170068,0.5652173913043478
real,real,10000,0.9921259842519685,0.9734513274336283,0.8958333333333334,1.0,0.9635036496350365,1.0
real,fake,10000,0.027586206896551724,0.003367003367003367,0.07023411371237458,0.014035087719298246,0.0,0.3377926421404682
fake,real,10000,0.0,1.0,0.7604166666666666,1.0,0.0,1.0
fake,fake,10000,0.496551724137931,0.494949494949495,0.4916387959866221,0.543859649122807,0.47575757575757577,0.5284280936454849
real,real,10000,0.9916666666666667,0.9557522123893806,0.9603960396039604,0.9838709677419355,0.9814814814814815,1.0
real,fake,10000,0.03460207612456748,0.003401360544217687,0.3122923588039867,0.03355704697986577,0.0033112582781456954,0.43354430379746833
fake,real,10000,0.0,0.0,1.0,1.0,1.0,1.0
fake,fake,10000,0.5536332179930796,0.48299319727891155,0.574750830564784,0.5,0.5397350993377483,0.5348101265822784
real,real,10000,0.983739837398374,0.9831932773109243,0.970873786407767,0.9629629629629629,0.9767441860465116,1.0
real,fake,10000,0.04777070063694268,0.014134275618374558,0.10135135135135136,0.006269592476489028,0.0,0.3595890410958904
fake,real,10000,0.0,0.0,0.7475728155339806,1.0,1.0,1.0
fake,fake,10000,0.5095541401273885,0.5512367491166078,0.5472972972972973,0.5517241379310345,0.5135135135135135,0.4897260273972603
real,real,10000,0.9576271186440678,1.0,0.97,0.984,0.9767441860465116,1.0
real,fake,10000,0.036544850498338874,0.0,0.060126582278481014,0.009708737864077669,0.0,0.313915857605178
fake,real,10000,0.0,1.0,1.0,0.0,0.0,1.0
fake,fake,10000,0.49169435215946844,0.5036231884057971,0.5411392405063291,0.511326860841424,0.47058823529411764,0.5501618122977346
real,real,10000,0.9647887323943662,1.0,0.978494623655914,0.9914529914529915,0.9646017699115044,1.0
real,fake,10000,0.012422360248447204,0.02364864864864865,0.18571428571428572,0.029900332225913623,0.003424657534246575,0.34951456310679613
fake,real,10000,1.0,1.0,0.7849462365591398,0.0,1.0,0.0
fake,fake,10000,0.4968944099378882,0.4358108108108108,0.475,0.5481727574750831,0.565068493150685,0.5825242718446602
real,real,10000,0.9823008849557522,0.9805825242718447,0.9327731092436975,0.9743589743589743,1.0,1.0
real,fake,10000,0.8531468531468531,0.9294871794871795,0.9459459459459459,0.9337539432176656,0.8604651162790697,1.0
fake,real,10000,0.8938053097345132,0.8640776699029126,0.773109243697479,0.8034188034188035,0.9090909090909091,1.0
fake,fake,10000,0.9615384615384616,0.9615384615384616,0.9459459459459459,0.9842271293375394,0.9767441860465116,1.0
real,real,10000,1.0,0.9912280701754386,0.954954954954955,0.975609756097561,0.9583333333333334,1.0
real,fake,10000,0.8204225352112676,0.9235880398671097,0.9638157894736842,0.9222972972972973,0.8252427184466019,1.0
fake,real,10000,0.9553571428571429,0.9736842105263158,0.7927927927927928,0.8861788617886179,1.0,1.0
fake,fake,10000,0.9788732394366197,0.9700996677740864,0.9473684210526315,0.9898648648648649,0.970873786407767,1.0
real,real,10000,0.9830508474576272,1.0,0.9439252336448598,0.9758064516129032,0.991869918699187,1.0
real,fake,10000,0.8518518518518519,0.9090909090909091,0.9409722222222222,0.9735973597359736,0.9611307420494699,1.0
fake,real,10000,0.9661016949152542,0.9797979797979798,0.8037383177570093,1.0,0.991869918699187,1.0
fake,fake,10000,0.9753086419753086,0.9730639730639731,0.9618055555555556,1.0,0.9823321554770318,1.0
real,real,10000,0.9838709677419355,0.9137931034482759,0.9607843137254902,0.9722222222222222,0.9841269841269841,1.0
real,fake,10000,0.7864768683274022,0.860248447204969,0.9071428571428571,0.8962264150943396,0.8483870967741935,1.0
fake,real,10000,0.8629032258064516,0.9224137931034483,0.8823529411764706,0.9907407407407407,1.0,1.0
fake,fake,10000,0.8896797153024911,0.9037267080745341,0.9071428571428571,0.9874213836477987,0.9870967741935484,1.0
real,real,10000,0.9661016949152542,0.9298245614035088,0.8431372549019608,0.9576271186440678,0.9652173913043478,1.0
real,fake,10000,0.7533333333333333,0.7581227436823105,0.8625429553264605,0.8733766233766234,0.8640776699029126,0.9555555555555556
fake,real,10000,0.8983050847457628,0.9122807017543859,0.8529411764705882,0.9915254237288136,1.0,1.0
fake,fake,10000,0.87,0.851985559566787,0.9209621993127147,0.9772727272727273,0.9838187702265372,1.0
real,real,10000,1.0,0.9553571428571429,0.9690721649484536,1.0,1.0,1.0
real,fake,10000,0.8523489932885906,0.5221843003412969,0.919732441471572,0.013114754098360656,0.935374149659864,1.0
fake,real,10000,0.9224137931034483,0.0,0.9072164948453608,0.0,1.0,1.0
fake,fake,10000,0.9899328859060402,1.0,0.9866220735785953,1.0,1.0,1.0
